CS14_ENG_001	per:holds_shares_in	test1	LTW_ENG_20090603.0052:438-491	Democratic National Committee	LTW_ENG_20090603.0052:438-466	0.354159492703
CS14_ENG_126	org:students	test1	APW_ENG_20100414.1108:1698-1847	Melanie A. Sill	APW_ENG_20100414.1108:1846-1860	0.507807049949
CS14_ENG_126	org:students	test1	LTW_ENG_20091002.0045:2702-2824	Merrill Daniel Peterson	LTW_ENG_20091002.0045:2702-2724	0.426724221977
CS14_ENG_126	org:students	test1	LTW_ENG_20090902.0124:2891-2892,LTW_ENG_20090902.0124:2891-2932,LTW_ENG_20090902.0124:2909-2932	Meyer	LTW_ENG_20090902.0124:124-128	0.387418492835
CS14_ENG_126	org:students	test1	LTW_ENG_20090902.0124:2842-2918	Meyer	LTW_ENG_20090902.0124:2842-2846	0.644532524438
CS14_ENG_126	org:students	test1	NYT_ENG_20100705.0112:764-859	Mr. Iron	NYT_ENG_20100705.0112:764-771	0.584456426984
CS14_ENG_126	org:students	test1	APW_ENG_20090829.0611:2801-2853	Richard Levy	APW_ENG_20090829.0611:2801-2812	0.575546981492
CS14_ENG_126	org:students	test1	APW_ENG_20100712.1167:5042-5104	Robert DeYoung	APW_ENG_20100712.1167:5042-5055	0.246684391398
CS14_ENG_126	org:students	test1	APW_ENG_20100414.1108:1575-1717	Ronnie Agnew	APW_ENG_20100414.1108:1575-1586	0.0106372735521
CS14_ENG_126	org:students	test1	APW_ENG_20101001.0575:2808-2867	Sally Buzbee	APW_ENG_20101001.0575:58-69	0.833492525717
CS14_ENG_126	org:students	test1	APW_ENG_20100427.1246:480-526	Sam James	APW_ENG_20100427.1246:518-526	0.453277535616
CS14_ENG_126	org:students	test1	XIN_ENG_20091007.0258:514-570	Stephen Hasiotis	XIN_ENG_20091007.0258:514-529	0.220705331134
CS14_ENG_126	org:students	test1	LTW_ENG_20090902.0124:2891-2932	Wayne E. Meyer	LTW_ENG_20090902.0124:76-89	0.920119837959
CS14_ENG_129	org:subsidiaries	test1	XIN_ENG_20100721.0469:509-570	Comprehensive Department	XIN_ENG_20100721.0469:509-532	0.809929832399
CS14_ENG_129	org:subsidiaries	test1	XIN_ENG_20100322.0407:422-500	Energy Saving and Science Equipment Department	XIN_ENG_20100322.0407:449-494	0.335686134611
CS14_ENG_129	org:subsidiaries	test1	APW_ENG_20101118.0304:366-497	international cooperation department	APW_ENG_20101118.0304:405-440	0.357952229917
CS14_ENG_129	org:subsidiaries	test1	XIN_ENG_20100423.0411:750-765	New Energy	XIN_ENG_20100423.0411:756-765	0.00250112444206
CS14_ENG_129	org:subsidiaries	test1	XIN_ENG_20100423.0411:746-752,XIN_ENG_20100423.0411:746-797,XIN_ENG_20100423.0411:756-797	New Energy and Renewable Energy Department	XIN_ENG_20100423.0411:756-797	0.630288402184
CS14_ENG_129	org:subsidiaries	test1	AFP_ENG_20091231.0371:509-562	New Energy Department	AFP_ENG_20091231.0371:542-562	0.604802644827
CS14_ENG_129	org:subsidiaries	test1	XIN_ENG_20100423.0411:750-797	Renewable Energy Department	XIN_ENG_20100423.0411:771-797	0.396321938302
CS14_ENG_130	gpe:headquarters_in_city	test1	APW_ENG_20100121.1401:3104-3238	Cellu Tissue Holdings Inc.	APW_ENG_20100121.1401:2309-2334	0.995622323879
CS14_ENG_130	gpe:headquarters_in_city	test1	APW_ENG_20100827.0833:389-535,APW_ENG_20100827.0833:537-557	Children's Healthcare of Atlanta	APW_ENG_20100827.0833:512-543	0.786508186637
CS14_ENG_130	gpe:headquarters_in_city	test1	NYT_ENG_20091217.0051:2730-2876,NYT_ENG_20091217.0051:2878-2929	Civitium	NYT_ENG_20091217.0051:2869-2876	0.899953994909
CS14_ENG_130	gpe:headquarters_in_city	test1	AFP_ENG_20100823.0294:1325-1403	Colonial	AFP_ENG_20100823.0294:1325-1332	0.173484379462
CS14_ENG_130	gpe:headquarters_in_city	test1	NYT_ENG_20100414.0048:1962-2094	Episcopal Church	NYT_ENG_20100414.0048:2012-2027	0.671258109907
CS14_ENG_130	gpe:headquarters_in_city	test1	APW_ENG_20101015.0544:1475-1577,APW_ENG_20101015.0750:1477-1579	Global Vehicles	APW_ENG_20101015.0750:1077-1091	0.146403775804
CS14_ENG_130	gpe:headquarters_in_city	test1	APW_ENG_20101015.0750:1477-1578	Global Vehicles USA Inc.	APW_ENG_20101015.0750:780-803	0.437501574959
CS14_ENG_130	gpe:headquarters_in_city	test1	bolt-eng-DF-170-181105-45689:1273-1307	Jackson Healthcare	bolt-eng-DF-170-181105-45689:1290-1307	0.553989723623
CS14_ENG_130	gpe:headquarters_in_city	test1	bolt-eng-DF-170-181105-45689:99-116,bolt-eng-DF-170-181105-45689:1323-1468	Jackson Healthcare	bolt-eng-DF-170-181105-45689:1395-1412	0.368139177561
CS14_ENG_130	gpe:headquarters_in_city	test1	NYT_ENG_20090813.0119:3124-3199	MedAssets	NYT_ENG_20090813.0119:3151-3159	0.660416992102
CS14_ENG_130	gpe:headquarters_in_city	test1	APW_ENG_20100207.0042:2533-2680,APW_ENG_20100207.0042:2682-2722	North American Mission Board	APW_ENG_20100207.0042:2561-2588	0.585976137969
CS14_ENG_130	gpe:headquarters_in_city	test1	NYT_ENG_20101109.0033:2535-2576	North Point Community Church	NYT_ENG_20101109.0033:2535-2562	0.362549459874
CS14_ENG_130	gpe:headquarters_in_city	test1	NYT_ENG_20101109.0033:2535-2659	North Point Community Church	NYT_ENG_20101109.0033:2535-2562	0.79806840846
CS14_ENG_130	gpe:headquarters_in_city	test1	NYT_ENG_20101109.0033:2535-2660	Point Community Church	NYT_ENG_20101109.0033:2541-2562	0.487853427577
CS14_ENG_130	gpe:headquarters_in_city	test1	NYT_ENG_20100414.0048:1962-2045	St. Aiden's Episcopal Church	NYT_ENG_20100414.0048:2000-2027	0.902285071325
CS14_ENG_130	gpe:headquarters_in_city	test1	WPB_ENG_20100903.0042:2683-2742	United Egg Producers	WPB_ENG_20100903.0042:2585-2604	0.872074407363
CS14_ENG_131	org:students	test1	NYT_ENG_20101216.0196:1160-1174,NYT_ENG_20101216.0196:4842-4865	Adam B. Wheeler	NYT_ENG_20101216.0196:119-133	0.357819837898
CS14_ENG_131	org:students	test1	bolt-eng-DF-170-181122-8812383:373-444	Alan Lowenstein	bolt-eng-DF-170-181122-8812383:373-387	0.269212549823
CS14_ENG_131	org:students	test1	NYT_ENG_20101216.0065:4989-5138	Alan Turing	NYT_ENG_20101216.0065:5169-5179	0.0393317105764
CS14_ENG_131	org:students	test1	AFP_ENG_20100129.0548:2130-2264	Alejandro Ramirez	AFP_ENG_20100129.0548:198-214	0.11343502402
CS14_ENG_131	org:students	test1	APW_ENG_20101122.0950:1599-1666	Alex Fattal	APW_ENG_20101122.0950:1599-1609	0.939188247264
CS14_ENG_131	org:students	test1	WPB_ENG_20100226.0073:839-953	Alice Rivlin	WPB_ENG_20100226.0073:528-539	0.973296510807
CS14_ENG_131	org:students	test1	CNA_ENG_20100316.0033:1963-1988	Ami Nash	CNA_ENG_20100316.0033:1949-1956	0.811792947929
CS14_ENG_131	org:students	test1	NYT_ENG_20101204.0003:4431-4574	Amsler	NYT_ENG_20101204.0003:4435-4440	0.595334057616
CS14_ENG_131	org:students	test1	AFP_ENG_20090723.0698:108-122,AFP_ENG_20090723.0698:367-381	Barack Obama	AFP_ENG_20090723.0698:212-223	0.584514940084
CS14_ENG_131	org:students	test1	NYT_ENG_20090821.0165:898-953	Barbara Kellerman	NYT_ENG_20090821.0165:898-914	0.380457455445
CS14_ENG_131	org:students	test1	eng-NG-31-138859-9817121:1820-1858	Bill Gates	eng-NG-31-138859-9817121:1606-1615	0.116510960514
CS14_ENG_131	org:students	test1	eng-NG-31-107940-8925847:1069-1071,eng-NG-31-107940-8925847:1069-1106,eng-NG-31-107940-8925847:1089-1106	Bill Jr.	eng-NG-31-107940-8925847:1009-1016	0.706183242855
CS14_ENG_131	org:students	test1	APW_ENG_20091218.0141:2927-3044	Bob Moses	APW_ENG_20091218.0141:2927-2935	0.613571506435
CS14_ENG_131	org:students	test1	eng-NG-31-108576-8113079:738-887	Brown	eng-NG-31-108576-8113079:1000-1004	0.0794060544798
CS14_ENG_131	org:students	test1	NYT_ENG_20090708.0159:2629-2778	Bullen	NYT_ENG_20090708.0159:2629-2634	0.663180942872
CS14_ENG_131	org:students	test1	APW_ENG_20100831.0557:845-870	Caroline Giuliani	APW_ENG_20100831.0557:58-74	0.959350914787
CS14_ENG_131	org:students	test1	APW_ENG_20091124.0125:549-698	Caroline Kennedy	APW_ENG_20091124.0125:688-703	0.40640972923
CS14_ENG_131	org:students	test1	NYT_ENG_20090717.0157:1578-1626	Charles Ogletree	NYT_ENG_20090717.0157:1611-1626	0.539246347503
CS14_ENG_131	org:students	test1	CNA_ENG_20100331.0006:774-806	Chin Heng-wei	CNA_ENG_20100331.0006:424-436	0.0247523175485
CS14_ENG_131	org:students	test1	XIN_ENG_20100527.0031:332-463	Chuck Freilich	XIN_ENG_20100527.0031:332-345	0.411158088161
CS14_ENG_131	org:students	test1	NYT_ENG_20091018.0129:937-1051	Clinton	NYT_ENG_20091018.0129:937-943	0.414546386368
CS14_ENG_131	org:students	test1	AFP_ENG_20100115.0800:1110-1209	Colin Maclay	AFP_ENG_20100115.0800:1110-1121	0.00593591648419
CS14_ENG_131	org:students	test1	AFP_ENG_20090728.0169:639-788	Crowley	AFP_ENG_20090728.0169:639-645	0.576516398378
CS14_ENG_131	org:students	test1	NYT_ENG_20100724.0088:1294-1378	Danah Boyd	NYT_ENG_20100724.0088:1294-1303	0.289619688727
CS14_ENG_131	org:students	test1	NYT_ENG_20091006.0147:944-976	Dani Rodrik	NYT_ENG_20091006.0147:944-954	0.619252226761
CS14_ENG_131	org:students	test1	LTW_ENG_20091112.0050:1305-1454	Daniel Harding	LTW_ENG_20091112.0050:1720-1733	0.659786062179
CS14_ENG_131	org:students	test1	AFP_ENG_20100127.0265:1241-1291	Daniel Lieberman	AFP_ENG_20100127.0265:1241-1256	0.167273965184
CS14_ENG_131	org:students	test1	APW_ENG_20100208.1015:340-454	David Souter	APW_ENG_20100208.1015:251-262	0.775379472636
CS14_ENG_131	org:students	test1	WPB_ENG_20101126.0063:1289-1438	Decerega	WPB_ENG_20101126.0063:1360-1367	0.00187629568284
CS14_ENG_131	org:students	test1	WPB_ENG_20101126.0063:1290-1437	Decerega	WPB_ENG_20101126.0063:1360-1367	0.668217213438
CS14_ENG_131	org:students	test1	NYT_ENG_20090814.0055:2709-2759	Dennis Greene	NYT_ENG_20090814.0055:182-194	0.9763959272
CS14_ENG_131	org:students	test1	NYT_ENG_20101204.0003:4237-4292	Dr. Amsler	NYT_ENG_20101204.0003:4237-4246	0.230785335162
CS14_ENG_131	org:students	test1	NYT_ENG_20100504.0207:423-461	Drew Faust	NYT_ENG_20100504.0207:452-461	0.529419377893
CS14_ENG_131	org:students	test1	NYT_ENG_20090803.0161:90-126	Drew Gilpin Faust	NYT_ENG_20090803.0161:110-126	0.345772680961
CS14_ENG_131	org:students	test1	NYT_ENG_20091006.0147:926-976	Edmund S. Phelps	NYT_ENG_20091006.0147:926-941	0.304709713824
CS14_ENG_131	org:students	test1	APW_ENG_20101003.0440:1612-1716	Eduardo Saverin	APW_ENG_20101003.0440:1702-1716	0.659758780079
CS14_ENG_131	org:students	test1	eng-NG-31-129280-9366609:1671-1722	Emily Pronin	eng-NG-31-129280-9366609:1671-1682	0.0965893236365
CS14_ENG_131	org:students	test1	APW_ENG_20090617.0181:5487-5540	Ethan Zuckerman	APW_ENG_20090617.0181:5487-5501	0.441959769209
CS14_ENG_131	org:students	test1	LTW_ENG_20090911.0152:5149-5228	Frank Batten Sr.	LTW_ENG_20090911.0152:178-193	0.768568872203
CS14_ENG_131	org:students	test1	LTW_ENG_20090911.0152:5149-5237	Frank Batten Sr.	LTW_ENG_20090911.0152:178-193	0.877161297746
CS14_ENG_131	org:students	test1	AFP_ENG_20090728.0169:651-800	Gates	AFP_ENG_20090728.0169:651-655	0.153446175937
CS14_ENG_131	org:students	test1	WPB_ENG_20100520.0070:70-145	Gillian Wee	WPB_ENG_20100520.0070:70-80	0.284830174397
CS14_ENG_131	org:students	test1	APW_ENG_20100831.0557:723-752	Giuliani	APW_ENG_20100831.0557:723-730	0.89654570651
CS14_ENG_131	org:students	test1	APW_ENG_20091103.0116:2616-2672	Gordon McKay	APW_ENG_20091103.0116:2616-2627	0.318761973205
CS14_ENG_131	org:students	test1	APW_ENG_20091103.0116:2772-2846	Gordon McKay Lecturer	APW_ENG_20091103.0116:2789-2809	0.642262791069
CS14_ENG_131	org:students	test1	WPB_ENG_20100429.0090:3153-3207	Greely	WPB_ENG_20100429.0090:3202-3207	0.363609900538
CS14_ENG_131	org:students	test1	NYT_ENG_20091210.0152:2615-2657	Gregory Ingram	NYT_ENG_20091210.0152:2644-2657	0.499121281358
CS14_ENG_131	org:students	test1	WPB_ENG_20100907.0063:3489-3562	Grillo	WPB_ENG_20100907.0063:3489-3494	0.488292330806
CS14_ENG_131	org:students	test1	NYT_ENG_20091219.0029:2733-2798	Gropius	NYT_ENG_20091219.0029:2792-2798	0.0101972397005
CS14_ENG_131	org:students	test1	NYT_ENG_20090701.0163:4213-4310	Haldeman	NYT_ENG_20090701.0163:4303-4310	0.651062137298
CS14_ENG_131	org:students	test1	APW_ENG_20090609.1160:2176-2253	Hassan	APW_ENG_20090609.1160:2176-2181	0.220386276853
CS14_ENG_131	org:students	test1	LTW_ENG_20091117.0082:1680-1828	Heather Rosen	LTW_ENG_20091117.0082:1748-1760	0.0918323585995
CS14_ENG_131	org:students	test1	AFP_ENG_20090720.0010:316-437	Henry Louis Gates	AFP_ENG_20090720.0010:316-332	0.190747509853
CS14_ENG_131	org:students	test1	LTW_ENG_20090813.0109:3710-3757	Henry Louis Gates Jr.	LTW_ENG_20090813.0109:3737-3757	0.521072594362
CS14_ENG_131	org:students	test1	XIN_ENG_20091130.0266:1206-1355	Hockin	XIN_ENG_20091130.0266:1206-1211	0.115864533036
CS14_ENG_131	org:students	test1	NYT_ENG_20101214.0016:2800-2949	J. Michael Hagopian	NYT_ENG_20101214.0016:157-175	0.335154944866
CS14_ENG_131	org:students	test1	LTW_ENG_20090915.0015:5535-5640	James Levitt	LTW_ENG_20090915.0015:5535-5546	0.616419699365
CS14_ENG_131	org:students	test1	NYT_ENG_20101204.0003:4435-4497	James Thomas Amsler	NYT_ENG_20101204.0003:3546-3564	0.982739700296
CS14_ENG_131	org:students	test1	WPB_ENG_20100123.0013:43-127	Janet Frankston Lorin LA	WPB_ENG_20100123.0013:43-66	0.64344303196
CS14_ENG_131	org:students	test1	LTW_ENG_20091002.0045:2826-2953,LTW_ENG_20091002.0061:2799-2926	Jean Humphrey Peterson	LTW_ENG_20091002.0045:4073-4094	0.275246017381
CS14_ENG_131	org:students	test1	LTW_ENG_20091002.0045:2873-2944,LTW_ENG_20091002.0061:2846-2917	Jean Humphrey Peterson	LTW_ENG_20091002.0061:4037-4058	0.656936135762
CS14_ENG_131	org:students	test1	WPB_ENG_20100706.0032:1097-1187	Jena	WPB_ENG_20100706.0032:1097-1100	0.434382882117
CS14_ENG_131	org:students	test1	APW_ENG_20100831.0557:700-752	Jennifer Schecter	APW_ENG_20100831.0557:700-716	0.0909911629534
CS14_ENG_131	org:students	test1	XIN_ENG_20091012.0242:2555-2626	John Hicks	XIN_ENG_20091012.0242:2555-2564	0.358841726539
CS14_ENG_131	org:students	test1	CNA_ENG_20090914.0019:3545-3656	John K. Fairbank	CNA_ENG_20090914.0019:3545-3560	0.364652085136
CS14_ENG_131	org:students	test1	APW_ENG_20090617.0181:4510-4574	John Palfrey	APW_ENG_20090617.0181:4510-4521	0.677937941853
CS14_ENG_131	org:students	test1	XIN_ENG_20100529.0149:1509-1614,XIN_ENG_20100619.0129:1573-1687,XIN_ENG_20100807.0152:714-768	Juan Manuel Santos	XIN_ENG_20100529.0149:67-84	0.993011751572
CS14_ENG_131	org:students	test1	XIN_ENG_20100807.0152:714-830	Juan Manuel Santos	XIN_ENG_20100807.0152:181-198	0.422015062067
CS14_ENG_131	org:students	test1	NYT_ENG_20101026.0165:3077-3207	Karl E. Case	NYT_ENG_20101026.0165:3077-3088	0.467887466742
CS14_ENG_131	org:students	test1	XIN_ENG_20091012.0242:2601-2626	Kenneth Arrow	XIN_ENG_20091012.0242:2601-2613	0.437286747385
CS14_ENG_131	org:students	test1	XIN_ENG_20100922.0239:3075-3181	Kenneth Chenault	XIN_ENG_20100922.0239:2962-2977	0.951368893771
CS14_ENG_131	org:students	test1	NYT_ENG_20101120.0024:3048-3163	Kenneth G. Slentz	NYT_ENG_20101120.0024:3147-3163	0.342636171193
CS14_ENG_131	org:students	test1	eng-NG-31-132527-9443159:67-154	Lakeisha Harrison	eng-NG-31-132527-9443159:138-154	0.674453824892
CS14_ENG_131	org:students	test1	APW_ENG_20100921.0874:253-362	Larry Summers	APW_ENG_20100921.0874:253-265	0.286801877407
CS14_ENG_131	org:students	test1	APW_ENG_20090721.0043:4440-4518	Lawrence D. Bobo	APW_ENG_20090721.0043:4440-4455	0.283554115935
CS14_ENG_131	org:students	test1	NYT_ENG_20100603.0144:2580-2641	Lawrence F. Katz	NYT_ENG_20100603.0144:2580-2595	0.47700877457
CS14_ENG_131	org:students	test1	NYT_ENG_20100313.0005:64-124	Lawrence H. Summers	NYT_ENG_20100313.0005:64-82	0.550178598144
CS14_ENG_131	org:students	test1	APW_ENG_20100922.0285:393-519	Lawrence Summers	APW_ENG_20100922.0285:393-408	0.119476304868
CS14_ENG_131	org:students	test1	NYT_ENG_20101216.0063:1847-1920	Lieberman Aiden	NYT_ENG_20101216.0063:1847-1861	0.0409353817536
CS14_ENG_131	org:students	test1	WPB_ENG_20100921.0083:78-227	Lori Montgomery	WPB_ENG_20100921.0083:78-92	0.187723030323
CS14_ENG_131	org:students	test1	NYT_ENG_20100908.0194:129-137	M. Lee Pelton	NYT_ENG_20100908.0194:114-126	0.388502949645
CS14_ENG_131	org:students	test1	AFP_ENG_20090911.0417:3342-3369	Ma	AFP_ENG_20090911.0417:3342-3343	0.291795718486
CS14_ENG_131	org:students	test1	AFP_ENG_20100826.0239:3335-3392	Mark Zuckerberg	AFP_ENG_20100826.0239:3335-3349	0.481940928474
CS14_ENG_131	org:students	test1	NYT_ENG_20100827.0193:2822-2859	Martin Feldstein	NYT_ENG_20100827.0193:2822-2837	0.136051108733
CS14_ENG_131	org:students	test1	AFP_ENG_20100129.0548:2020-2097	Michael	AFP_ENG_20100129.0548:2020-2026	0.218757855973
CS14_ENG_131	org:students	test1	NYT_ENG_20101203.0208:1677-1727	Michael Beal	NYT_ENG_20101203.0208:1677-1688	0.961693241619
CS14_ENG_131	org:students	test1	NYT_ENG_20101203.0208:1801-1880	Michael Beal	NYT_ENG_20101203.0208:1801-1812	0.881254037139
CS14_ENG_131	org:students	test1	NYT_ENG_20101203.0208:1801-1881	Michael Beal	NYT_ENG_20101203.0208:1801-1812	0.749605950716
CS14_ENG_131	org:students	test1	NYT_ENG_20101203.0208:1801-1880	Michael Beal	NYT_ENG_20101203.0208:1801-1812	0.658045258861
CS14_ENG_131	org:students	test1	NYT_ENG_20101229.0142:3776-3801	Michael Winerip	NYT_ENG_20101229.0142:3776-3790	0.552327167581
CS14_ENG_131	org:students	test1	APW_ENG_20101103.0191:286-318	Mike Crapo	APW_ENG_20101103.0191:202-211	0.875859718679
CS14_ENG_131	org:students	test1	WPB_ENG_20100303.0008:4354-4391	Morris Kleiner	WPB_ENG_20100303.0008:4378-4391	0.613594485909
CS14_ENG_131	org:students	test1	LTW_ENG_20090828.0006:2018-2167	Mr. Kennedy	LTW_ENG_20090828.0006:2018-2028	0.308833738164
CS14_ENG_131	org:students	test1	WPB_ENG_20100924.0036:1834-1862	Mun Sing Ho	WPB_ENG_20100924.0036:1810-1820	0.219564272784
CS14_ENG_131	org:students	test1	NYT_ENG_20101103.0263:4985-5029	N. Gregory Mankiw	NYT_ENG_20101103.0263:5013-5029	0.613813017421
CS14_ENG_131	org:students	test1	APW_ENG_20100903.0359:2726-2768	Niall Ferguson	APW_ENG_20100903.0359:2755-2768	0.548704401238
CS14_ENG_131	org:students	test1	NYT_ENG_20101216.0065:4989-5138	Nicholas Kristof	NYT_ENG_20101216.0065:5209-5224	0.566277881669
CS14_ENG_131	org:students	test1	NYT_ENG_20100504.0207:367-440	Nitin Nohria	NYT_ENG_20100504.0207:367-378	0.061391111253
CS14_ENG_131	org:students	test1	LTW_ENG_20091112.0050:1275-1322	Noemi Gilbert	LTW_ENG_20091112.0050:1275-1287	0.497470786987
CS14_ENG_131	org:students	test1	NYT_ENG_20100921.0225:55-142	Obama	NYT_ENG_20100921.0225:138-142	0.392634536677
CS14_ENG_131	org:students	test1	eng-NG-31-127464-9235469:1884-1973,eng-NG-31-127464-9235469:1920-1973	Oliver E. Rodgers	eng-NG-31-127464-9235469:389-405	0.840655537747
CS14_ENG_131	org:students	test1	eng-NG-31-127464-9235469:1884-1973	Oliver E. Rodgers	eng-NG-31-127464-9235469:389-405	0.544413527211
CS14_ENG_131	org:students	test1	eng-NG-31-127464-9235469:1884-1973,eng-NG-31-127464-9235469:1920-1973	Oliver E. Rodgers	eng-NG-31-127464-9235469:389-405	0.740469216082
CS14_ENG_131	org:students	test1	eng-NG-31-127464-9235469:1884-1974	Oliver E. Rodgers	eng-NG-31-127464-9235469:389-405	0.914173441994
CS14_ENG_131	org:students	test1	APW_ENG_20090714.0110:784-816	Paul	APW_ENG_20090714.0110:813-816	0.588718297314
CS14_ENG_131	org:students	test1	eng-NG-31-142149-8687993:1225-1368	Professor Boyle	eng-NG-31-142149-8687993:1287-1301	0.00309367309212
CS14_ENG_131	org:students	test1	AFP_ENG_20100129.0548:2008-2097	Ramirez	AFP_ENG_20100129.0548:2008-2014	0.672952998526
CS14_ENG_131	org:students	test1	NYT_ENG_20091006.0147:959-1016	Robert Reich	NYT_ENG_20091006.0147:1005-1016	0.282768376236
CS14_ENG_131	org:students	test1	eng-NG-31-141957-8675362:974-1009	Robert Rotberg	eng-NG-31-141957-8675362:974-987	0.691001297717
CS14_ENG_131	org:students	test1	XIN_ENG_20100922.0239:541-593	Robert Rubin	XIN_ENG_20100922.0239:408-419	0.454730865226
CS14_ENG_131	org:students	test1	WPB_ENG_20101209.0084:1453-1498	Robert Stavins	WPB_ENG_20101209.0084:1453-1466	0.310158552059
CS14_ENG_131	org:students	test1	NYT_ENG_20100510.0232:1063-1153	Ronald P. O'Hanley	NYT_ENG_20100510.0232:985-1002	0.964626570442
CS14_ENG_131	org:students	test1	APW_ENG_20100831.0557:740-871	Rudy Giuliani	APW_ENG_20100831.0557:202-214	0.347390065364
CS14_ENG_131	org:students	test1	NYT_ENG_20090803.0161:1446-1519	S. Allen Counter	NYT_ENG_20090803.0161:1446-1461	0.225848622963
CS14_ENG_131	org:students	test1	AFP_ENG_20090601.0832:3231-3315	Sam Bayard	AFP_ENG_20090601.0832:3231-3240	0.609912475057
CS14_ENG_131	org:students	test1	WPB_ENG_20100907.0063:222-346	Sara Grillo	WPB_ENG_20100907.0063:274-284	0.655407345488
CS14_ENG_131	org:students	test1	AFP_ENG_20101017.0014:847-903	Shah Mahmood Qureshi	AFP_ENG_20101017.0014:847-866	0.348091093618
CS14_ENG_131	org:students	test1	XIN_ENG_20100426.0288:499-535	Tsakhia Elbegdorj	XIN_ENG_20100426.0288:87-103	0.475558320709
CS14_ENG_131	org:students	test1	LTW_ENG_20090813.0109:3690-3716	Valerie Jarrett	LTW_ENG_20090813.0109:3690-3704	0.118736976224
CS14_ENG_131	org:students	test1	WPB_ENG_20100327.0018:99-235	Viola Gienger	WPB_ENG_20100327.0018:99-111	0.520566559244
CS14_ENG_131	org:students	test1	AFP_ENG_20090603.0706:2277-2350	Wang Dan	AFP_ENG_20090603.0706:2277-2284	0.442069737157
CS14_ENG_131	org:students	test1	eng-NG-31-141808-9968041:3440-3583	William Klein	eng-NG-31-141808-9968041:3440-3452	0.0998172126909
CS14_ENG_131	org:students	test1	NYT_ENG_20091124.0140:1379-1470	Wong	NYT_ENG_20091124.0140:1379-1382	0.417829960999
CS14_ENG_131	org:students	test1	NYT_ENG_20100925.0089:1316-1400	Yochai Benkler	NYT_ENG_20100925.0089:1316-1329	0.0603163241804
CS14_ENG_131	org:students	test1	AFP_ENG_20090922.0137:2447-2506	Zuckerberg	AFP_ENG_20090922.0137:2447-2456	0.658468690861
CS14_ENG_132	gpe:residents_of_city	test1	NYT_ENG_20100505.0134:1171-1269	NYT_ENG_20100505.0134	NYT_ENG_20100505.0134:9-29	0.425803116562
CS14_ENG_133	gpe:employees_or_members	test1	XIN_ENG_20101008.0080:426-440,XIN_ENG_20101008.0080:702-716	Abdul Jabar Taqur	XIN_ENG_20101008.0080:343-359	0.633199065034
CS14_ENG_133	gpe:employees_or_members	test1	APW_ENG_20101008.0322:434-577	Abdul Jabar Taqwa	APW_ENG_20101008.0322:401-417	0.534123750652
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090706.0174:1181-1282	Abdul Majid Azimi	AFP_ENG_20090706.0174:1256-1272	0.508055860918
CS14_ENG_133	gpe:employees_or_members	test1	XIN_ENG_20100410.0058:676-813	Abdul Rahman Haqtash	XIN_ENG_20100410.0058:676-695	0.903721510141
CS14_ENG_133	gpe:employees_or_members	test1	XIN_ENG_20101019.0111:213-360,XIN_ENG_20101019.0111:362-390	Abdul Rahman Syedkhili	XIN_ENG_20101019.0111:356-377	0.625109962216
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090906.0321:1173-1210	Abdul Razak Yaqubi	AFP_ENG_20090906.0321:1212-1229	0.568906755955
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090906.0321:1173-1210,AFP_ENG_20100105.0203:530-589,AFP_ENG_20100105.0203:557-589	Abdul Razak Yaqubi	AFP_ENG_20090906.0321:1212-1229	0.384543400985
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090906.0321:1173-1210	Abdul Razak Yaqubi	AFP_ENG_20090906.0321:1212-1229	0.455422957885
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090906.0321:1112-1239	Abdul Razak Yaqubi	AFP_ENG_20090906.0321:1212-1229	0.787792008172
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090601.0669:664-690	Abdul Razaq	AFP_ENG_20090601.0669:692-702	0.325748036957
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090601.0669:594-712	Abdul Razaq	AFP_ENG_20090601.0669:692-702	0.974657443163
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090706.0174:1293-1427,AFP_ENG_20090726.0201:1556-1686	Abdul Razaq Yaqoubi	AFP_ENG_20090706.0174:1313-1331	0.583499710821
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090706.0174:1293-1427,AFP_ENG_20090726.0201:1556-1686	Abdul Razaq Yaqoubi	AFP_ENG_20090706.0174:1313-1331	0.740398209792
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20090726.0201:1454-1492	Abdul Razaq Yaqoubi	AFP_ENG_20090726.0201:1474-1492	0.641643657275
CS14_ENG_133	gpe:employees_or_members	test1	XIN_ENG_20091001.0139:126-267	Abdul Razaq Yaqubi	XIN_ENG_20091001.0139:250-267	0.811917310295
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20100105.0203:427-477	Abdul Rizaq Yaqubi	AFP_ENG_20100105.0203:427-444	0.68975978225
CS14_ENG_133	gpe:employees_or_members	test1	AFP_ENG_20100105.0203:550-589	Abdul Rizaq Yaqubi	AFP_ENG_20100105.0203:530-547	0.672567404088
