CS14_ENG_001	per:holds_shares_in	test5	LTW_ENG_20090603.0052:438-491	Democratic National Committee	LTW_ENG_20090603.0052:438-466	0.331447236497
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20100930.0215:1212-1343	Joey Gratton	NYT_ENG_20100930.0215:303-314	0.385245818593
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20091014.0025:514-617	Kaminsky	NYT_ENG_20091014.0025:553-560	0.391241806417
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20100506.0239:2571-2598	Keith Fitzgerald	NYT_ENG_20100506.0239:2571-2586	0.456750790656
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20100715.0186:5238-5302	Keith Fitzgerald	NYT_ENG_20100715.0186:5274-5289	0.184873313684
CS14_ENG_088	gpe:residents_of_city	test5	APW_ENG_20091204.0039:4261-4286	Lamar Brantley	APW_ENG_20091204.0039:4261-4274	0.382732887086
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20101030.0121:3902-3932	Louis Delmas	NYT_ENG_20101030.0121:1168-1179	0.660181376958
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20101030.0121:3902-3983	Louis Delmas	NYT_ENG_20101030.0121:1168-1179	0.307671870404
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20100323.0010:3119-3199	Maureen McFillin	NYT_ENG_20100323.0010:3184-3199	0.23472564374
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20100610.0174:1532-1555,NYT_ENG_20100610.0174:1548-1565	Mike Bennett	NYT_ENG_20100610.0174:1532-1543	0.0318654989553
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20090914.0201:784-800	Richard Unger	NYT_ENG_20090914.0201:802-814	0.448035881181
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20090914.0201:784-814	Richard Unger	NYT_ENG_20090914.0201:802-814	0.309193641452
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20090914.0201:784-791,NYT_ENG_20090914.0201:784-800,NYT_ENG_20090914.0201:793-800	Richard Unger	NYT_ENG_20090914.0201:802-814	0.340733735902
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20090914.0201:784-932,NYT_ENG_20090914.0201:934-937	Richard Unger	NYT_ENG_20090914.0201:802-814	0.925062111496
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20101104.0211:2878-2885,NYT_ENG_20101104.0211:2878-2899,NYT_ENG_20101104.0211:2894-2899	Stephanie Gimson	NYT_ENG_20101104.0211:2901-2916	0.26177625976
CS14_ENG_088	gpe:residents_of_city	test5	eng-NG-31-127093-9195414:795-815	Steven	eng-NG-31-127093-9195414:533-538	0.668275321562
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20091014.0025:525-544	Stuart Melvin Kaminsky	NYT_ENG_20091014.0025:2822-2843	0.470116573538
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20091014.0025:514-617	Stuart Melvin Kaminsky	NYT_ENG_20091014.0025:2822-2843	0.619381558359
CS14_ENG_088	gpe:residents_of_city	test5	eng-NG-31-126851-9166969:2884-2908	Susan Stanton	eng-NG-31-126851-9166969:568-580	0.511513163781
CS14_ENG_088	gpe:residents_of_city	test5	eng-NG-31-126851-9166969:2884-2886,eng-NG-31-126851-9166969:2884-2908,eng-NG-31-126851-9166969:2901-2908	Susan Stanton	eng-NG-31-126851-9166969:568-580	0.693043604873
CS14_ENG_088	gpe:residents_of_city	test5	NYT_ENG_20101211.0024:1000-1135	Vern Buchanan	NYT_ENG_20101211.0024:1030-1042	0.684312240126
CS14_ENG_089	gpe:births_in_city	test5	APW_ENG_20090622.1110:2834-2919	Ben Fox	APW_ENG_20090622.1110:2858-2864	0.604428076851
CS14_ENG_089	gpe:births_in_city	test5	APW_ENG_20100525.1270:6298-6403	Danica Coto	APW_ENG_20100525.1270:6338-6348	0.454773958008
CS14_ENG_089	gpe:births_in_city	test5	NYT_ENG_20100530.0015:5585-5642,NYT_ENG_20100530.0015:5644-5672	Mark N. Hopkins	NYT_ENG_20100530.0015:1031-1045	0.438235122996
CS14_ENG_089	gpe:births_in_city	test5	APW_ENG_20100318.1227:3843-3961	Pena Soltren	APW_ENG_20100318.1227:3843-3854	0.21652702333
CS14_ENG_089	gpe:births_in_city	test5	NYT_ENG_20101004.0044:2181-2189,NYT_ENG_20101004.0044:2181-2221,NYT_ENG_20101004.0044:2214-2221	Raul Yzaguirre	NYT_ENG_20101004.0044:468-481	0.158833624098
CS14_ENG_089	gpe:births_in_city	test5	NYT_ENG_20101004.0044:2181-2248	Yzaguirre	NYT_ENG_20101004.0044:2181-2189	0.347276434037
CS14_ENG_090	per:cities_of_residence	test5	APW_ENG_20101007.0810:308-452	London	APW_ENG_20101007.0810:123-128	0.835337400801
CS14_ENG_091	gpe:headquarters_in_city	test5	APW_ENG_20100717.0004:427-574,APW_ENG_20100717.0004:576-670	Bar Harbor airport	APW_ENG_20100717.0004:458-475	0.517270514889
CS14_ENG_091	gpe:headquarters_in_city	test5	APW_ENG_20100717.0487:580-687	Bar Harbor Club	APW_ENG_20100717.0487:603-617	0.347913750529
CS14_ENG_091	gpe:headquarters_in_city	test5	NYT_ENG_20101018.0044:2182-2307	College of the Atlantic	NYT_ENG_20101018.0044:2263-2285	0.343263661808
CS14_ENG_091	gpe:headquarters_in_city	test5	bolt-eng-DF-170-181122-8789131:6533-6648	Island Ice Cream	bolt-eng-DF-170-181122-8789131:6561-6576	0.203994280896
CS14_ENG_091	gpe:headquarters_in_city	test5	LTW_ENG_20090715.0127:3230-3328	Jackson Laboratory	LTW_ENG_20090715.0127:3296-3313	0.771119666351
CS14_ENG_091	gpe:headquarters_in_city	test5	NYT_ENG_20090824.0154:912-1043	Mount Desert Island Hospital	NYT_ENG_20090824.0154:995-1022	0.407919663398
CS14_ENG_092	gpe:headquarters_in_city	test5	eng-NG-31-143314-10206742:4118-4229	Telenor	eng-NG-31-143314-10206742:1547-1553	0.946432891532
CS14_ENG_093	gpe:employees_or_members	test5	APW_ENG_20090715.0070:3711-3725	Arturo Gatti	APW_ENG_20090715.0070:90-101	0.0557598202405
CS14_ENG_093	gpe:employees_or_members	test5	AFP_ENG_20100413.0201:179-192	Charest	AFP_ENG_20100413.0201:634-640	0.541335494909
CS14_ENG_093	gpe:employees_or_members	test5	AFP_ENG_20100616.0185:365-436	Jacques Delisle	AFP_ENG_20100616.0185:371-385	0.486774735988
CS14_ENG_093	gpe:employees_or_members	test5	AFP_ENG_20100327.0214:1278-1291,AFP_ENG_20100413.0201:179-192	Jean Charest	AFP_ENG_20100327.0214:1293-1304	0.846403856852
CS14_ENG_093	gpe:employees_or_members	test5	AFP_ENG_20090926.0132:179-327,AFP_ENG_20090926.0132:329-352	Lise Thibault	AFP_ENG_20090926.0132:213-225	0.801961590464
CS14_ENG_093	gpe:employees_or_members	test5	AFP_ENG_20100413.0201:386-391	Marc Bellemare	AFP_ENG_20100413.0201:362-375	0.95150461429
CS14_ENG_093	gpe:employees_or_members	test5	AFP_ENG_20100518.0604:194-227	Marc Ouellet	AFP_ENG_20100518.0604:194-205	0.314745859214
CS14_ENG_093	gpe:employees_or_members	test5	AFP_ENG_20100327.0214:1989-2016	Nicolas Sarkozy	AFP_ENG_20100327.0214:1989-2003	0.68392920061
CS14_ENG_094	per:spouse	test5	LTW_ENG_20091219.0068:1997-2126	Jennifer Carpenter	LTW_ENG_20091219.0068:1997-2014	0.414730065796
CS14_ENG_095	per:top_member_employee_of	test5	eng-NG-31-126132-9095687:4688-4816,eng-NG-31-126132-9095687:4696-4698	Liberty Media	eng-NG-31-126132-9095687:4585-4597	0.509984717992
CS14_ENG_095	per:top_member_employee_of	test5	NYT_ENG_20091223.0016:1191-1201,NYT_ENG_20091223.0016:1191-1249,NYT_ENG_20091223.0016:1237-1249	Liberty Media company	NYT_ENG_20091223.0016:315-335	0.584479154747
CS14_ENG_095	per:top_member_employee_of	test5	APW_ENG_20090601.0990:2874-2904,APW_ENG_20100318.0999:3260-3270,APW_ENG_20100709.1104:419-444,LTW_ENG_20091223.0133:1462-1490	Liberty Media Corp.	APW_ENG_20100709.1104:426-444	0.723394706938
CS14_ENG_095	per:top_member_employee_of	test5	APW_ENG_20100709.1104:406-416,APW_ENG_20100709.1104:406-444,APW_ENG_20100709.1104:426-444	Liberty Media Corp.	APW_ENG_20100709.1104:426-444	0.488421852771
CS14_ENG_095	per:top_member_employee_of	test5	APW_ENG_20100709.1104:361-509	Liberty Media Corp.	APW_ENG_20100709.1104:426-444	0.875343004428
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20101230.0010:3944-3961,WPB_ENG_20101230.0010:4018-4044,WPB_ENG_20101230.0010:4027-4044	American	WPB_ENG_20101230.0010:2756-2763	0.406192484995
CS14_ENG_096	per:employee_or_member_of	test5	APW_ENG_20100928.0760:1957-2093	Democratic	APW_ENG_20100928.0760:1961-1970	0.79614177456
CS14_ENG_096	per:employee_or_member_of	test5	APW_ENG_20101030.0453:1922-2023	Democratic	APW_ENG_20101030.0453:821-830	0.960736970032
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20100713.0059:748-762	Democratic	WPB_ENG_20100713.0059:748-757	0.885715223272
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20100713.0059:748-757,WPB_ENG_20100713.0059:748-773,WPB_ENG_20100713.0059:748-773	Democratic	WPB_ENG_20100713.0059:748-757	0.586117224394
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20100620.0023:2127-2141,WPB_ENG_20100620.0023:2127-2152	Democratic Governors Association	WPB_ENG_20100620.0023:3268-3299	0.0565399004684
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20100518.0125:4336-4485	Democratic Party	WPB_ENG_20100518.0125:4403-4418	0.202485432448
CS14_ENG_096	per:employee_or_member_of	test5	AFP_ENG_20101103.0373:3304-3381	MSNBC	AFP_ENG_20101103.0373:3376-3380	0.612967542502
CS14_ENG_096	per:employee_or_member_of	test5	NYT_ENG_20090714.0073:3024-3050,NYT_ENG_20090714.0073:3024-3061	National Governors Association	NYT_ENG_20090714.0073:2595-2624	0.367401552312
CS14_ENG_096	per:employee_or_member_of	test5	AFP_ENG_20090921.0497:1355-1386,APW_ENG_20100222.0093:450-520,APW_ENG_20100722.0065:3109-3218,NYT_ENG_20090917.0099:2053-2069	Pennsylvania	NYT_ENG_20090917.0099:2053-2064	0.393508011299
CS14_ENG_096	per:employee_or_member_of	test5	AFP_ENG_20100208.0018:1288-1422,WPB_ENG_20100114.0049:2679-2758,WPB_ENG_20100817.0046:666-794,eng-NG-31-142688-8721342:432-448	Pennsylvania	WPB_ENG_20100114.0049:2679-2690	0.55484970794
CS14_ENG_096	per:employee_or_member_of	test5	bolt-eng-DF-199-192783-6874879:2748-2896,bolt-eng-DF-199-192783-6874879:2898-2904	Pennsylvania	bolt-eng-DF-199-192783-6874879:2401-2412	0.670142506711
CS14_ENG_096	per:employee_or_member_of	test5	APW_ENG_20101103.0233:2689-2711,APW_ENG_20101103.0233:2689-2727,APW_ENG_20101103.0233:2689-2727	Pennsylvania Democratic	APW_ENG_20101103.0233:2689-2711	0.163765773637
CS14_ENG_096	per:employee_or_member_of	test5	APW_ENG_20101103.0233:2689-2716,APW_ENG_20101103.0302:2899-2926,APW_ENG_20101103.0344:3461-3488,APW_ENG_20101103.0350:3712-3739	Pennsylvania Democratic	APW_ENG_20101103.0344:3461-3483	0.339992801807
CS14_ENG_096	per:employee_or_member_of	test5	APW_ENG_20101103.0302:2899-2926,APW_ENG_20101103.0344:3461-3488,APW_ENG_20101103.0350:3712-3739	Pennsylvania Democratic	APW_ENG_20101103.0344:3461-3483	0.0255325660845
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20101122.0016:1577-1680	Philadelphia	WPB_ENG_20101122.0016:1584-1595	0.754620334503
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20101230.0010:1508-1537	Philadelphia Eagles	WPB_ENG_20101230.0010:307-325	0.677414132917
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20101026.0045:4189-4232	Republican Governors Association	WPB_ENG_20101026.0045:6340-6371	0.0920435745431
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20101230.0010:3944-3961,WPB_ENG_20101230.0010:4018-4044,WPB_ENG_20101230.0010:4027-4044	U.S.	WPB_ENG_20101230.0010:2660-2663	0.68262990276
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20100315.0088:5225-5353	U.S. Court of Appeals	WPB_ENG_20100315.0088:5269-5289	0.456051846459
CS14_ENG_096	per:employee_or_member_of	test5	WPB_ENG_20101230.0010:4956-5104	White House	WPB_ENG_20101230.0010:5025-5035	0.269739403566
CS14_ENG_096	per:employee_or_member_of	test5	NYT_ENG_20100215.0046:3806-3832	Wisconsin	NYT_ENG_20100215.0046:500-508	0.404840169644
CS14_ENG_097	org:top_members_employees	test5	eng-NG-31-108581-8119685:5200-5322	Barbara Spruce	eng-NG-31-108581-8119685:5267-5280	0.195149610982
CS14_ENG_097	org:top_members_employees	test5	AFP_ENG_20100622.0418:1914-2051	Dr Chris Connolly	AFP_ENG_20100622.0418:1980-1996	0.285271867179
CS14_ENG_097	org:top_members_employees	test5	eng-NG-31-127080-9186428:853-1001	Graham P. Leese	eng-NG-31-127080-9186428:920-934	0.584191557486
CS14_ENG_097	org:top_members_employees	test5	APW_ENG_20100322.0876:184-287	James Black	APW_ENG_20100322.0876:90-100	0.828769332294
CS14_ENG_097	org:top_members_employees	test5	XIN_ENG_20100401.0243:720-807	Paul Wyatt	XIN_ENG_20100401.0243:708-717	0.272396924687
CS14_ENG_097	org:top_members_employees	test5	XIN_ENG_20100401.0243:634-781	Professor Paul Wyatt	XIN_ENG_20100401.0243:698-717	0.632563796309
CS14_ENG_097	org:top_members_employees	test5	NYT_ENG_20101022.0053:1190-1337	Rami J. Abboud	NYT_ENG_20101022.0053:1257-1270	0.463502288677
CS14_ENG_097	org:top_members_employees	test5	NYT_ENG_20101022.0053:1190-1337	Rami J. Abboud	NYT_ENG_20101022.0053:1257-1270	0.078243645889
CS14_ENG_097	org:top_members_employees	test5	WPB_ENG_20100628.0018:3824-3928	Robin Churchill	WPB_ENG_20100628.0018:3847-3861	0.0465198237856
CS14_ENG_099	org:top_members_employees	test5	eng-NG-31-142680-10068946:850-872	Charles Kennedy	eng-NG-31-142680-10068946:831-845	0.682583002631
CS14_ENG_099	org:top_members_employees	test5	bolt-eng-DF-200-192448-6196271:1880-1899,bolt-eng-DF-200-192448-6196271:1880-1921,bolt-eng-DF-200-192448-6196271:1913-1921	Chris Huhne	bolt-eng-DF-200-192448-6196271:1867-1877	0.740119293652
CS14_ENG_099	org:top_members_employees	test5	AFP_ENG_20100511.0109:1252-1328	Clegg	AFP_ENG_20100511.0109:1252-1256	0.667716896228
CS14_ENG_099	org:top_members_employees	test5	APW_ENG_20100519.0861:1345-1385,APW_ENG_20100519.0861:1345-1391,APW_ENG_20100519.0861:1356-1385,APW_ENG_20100519.0861:1356-1391	David Cameron	APW_ENG_20100519.0861:1497-1509	0.169123800631
CS14_ENG_099	org:top_members_employees	test5	eng-NG-31-138596-9810308:3129-3209	Evan Harris	eng-NG-31-138596-9810308:3174-3184	0.668118455845
CS14_ENG_099	org:top_members_employees	test5	XIN_ENG_20100412.0259:3017-3088	Gordon Brown	XIN_ENG_20100412.0259:254-265	0.619332588458
CS14_ENG_099	org:top_members_employees	test5	eng-NG-31-100720-8851020:2538-2605,eng-NG-31-100720-8851020:2598-2639	John Hemming	eng-NG-31-100720-8851020:2520-2531	0.360392901781
CS14_ENG_099	org:top_members_employees	test5	AFP_ENG_20100505.0811:563-574	John Major	AFP_ENG_20100505.0811:536-545	0.175437099852
CS14_ENG_099	org:top_members_employees	test5	AFP_ENG_20100217.0377:1687-1808,AFP_ENG_20100217.0377:1803-1841,AFP_ENG_20100217.0377:1803-1864,APW_ENG_20091001.0782:2132-2167	Menzies Campbell	AFP_ENG_20100217.0377:1433-1448	0.519777196115
CS14_ENG_099	org:top_members_employees	test5	APW_ENG_20090711.0644:3992-4014,APW_ENG_20100508.0361:476-498,WPB_ENG_20100502.0009:1618-1640,XIN_ENG_20100507.0204:1654-1682	Nick Clegg	WPB_ENG_20100502.0009:1642-1651	0.376058566527
CS14_ENG_099	org:top_members_employees	test5	APW_ENG_20091224.0584:2654-2778	Sadakazu Tanigaki	APW_ENG_20091224.0584:2654-2670	0.0860994472352
CS14_ENG_099	org:top_members_employees	test5	APW_ENG_20091224.0331:1756-1795,APW_ENG_20091224.0584:2673-2701,APW_ENG_20100123.0501:2874-2907,NYT_ENG_20091224.0102:2922-2946	Sadakazu Tanigaki	APW_ENG_20100123.0501:2855-2871	0.64845785918
CS14_ENG_099	org:top_members_employees	test5	AFP_ENG_20100122.0342:2558-2592	Sergei Mitrokhin	AFP_ENG_20100122.0342:2540-2555	0.640910764363
CS14_ENG_099	org:top_members_employees	test5	AFP_ENG_20100508.0343:2001-2104	Simon Hughes	AFP_ENG_20100508.0343:2025-2036	0.889444327685
CS14_ENG_099	org:top_members_employees	test5	bolt-eng-DF-200-192448-6196840:163-261	Tom Brake	bolt-eng-DF-200-192448-6196840:183-191	0.07459352409
CS14_ENG_099	org:top_members_employees	test5	APW_ENG_20091001.0486:702-754	Traian Basescu	APW_ENG_20091001.0486:756-769	0.0780479821914
CS14_ENG_099	org:top_members_employees	test5	AFP_ENG_20100517.0338:3082-3099,AFP_ENG_20100517.0338:3091-3099,XIN_ENG_20101007.0217:3131-3165	Vince Cable	AFP_ENG_20100517.0338:3101-3111	0.528041345477
CS14_ENG_099	org:top_members_employees	test5	AFP_ENG_20100505.0811:2166-2177	William Hague	AFP_ENG_20100505.0811:603-615	0.331873296709
CS14_ENG_100	gpe:headquarters_in_city	test5	APW_ENG_20091109.0726:963-1084	al-Awlaki	APW_ENG_20091109.0726:1053-1061	0.565190395562
CS14_ENG_100	gpe:headquarters_in_city	test5	WPB_ENG_20100907.0010:5154-5244	Al-Hijrah Islamic Center	WPB_ENG_20100907.0010:5158-5181	0.958601714941
CS14_ENG_100	gpe:headquarters_in_city	test5	APW_ENG_20100607.0545:1277-1383	Altegrity	APW_ENG_20100607.0545:1277-1285	0.646899511793
CS14_ENG_100	gpe:headquarters_in_city	test5	APW_ENG_20100607.0545:1277-1383	Altegrity	APW_ENG_20100607.0545:58-66	0.666352516618
CS14_ENG_100	gpe:headquarters_in_city	test5	APW_ENG_20090805.1220:1246-1275,APW_ENG_20100607.0545:1277-1308	Altegrity Inc.	APW_ENG_20100607.0545:282-295	0.429852744259
CS14_ENG_100	gpe:headquarters_in_city	test5	APW_ENG_20100607.0545:1277-1285,APW_ENG_20100607.0545:1277-1308,APW_ENG_20100607.0545:1297-1308	Altegrity Inc.	APW_ENG_20100607.0545:282-295	0.905780037254
CS14_ENG_100	gpe:headquarters_in_city	test5	eng-NG-31-102460-8865657:7119-7267	Dyncorp	eng-NG-31-102460-8865657:7190-7196	0.335695482723
CS14_ENG_100	gpe:headquarters_in_city	test5	LTW_ENG_20090727.0025:1808-1837,eng-NG-31-142512-8714528:5764-5793,eng-NG-31-142512-8714528:13609-13638,eng-NG-31-142512-8714528:17525-17554	Dyncorp	eng-NG-31-142512-8714528:2566-2572	0.998988301543
CS14_ENG_100	gpe:headquarters_in_city	test5	eng-NG-31-133408-9521279:1325-1474,eng-NG-31-133408-9521279:1476-1519	General Dynamics Corporation	eng-NG-31-133408-9521279:1440-1467	0.548924520447
CS14_ENG_100	gpe:headquarters_in_city	test5	NYT_ENG_20101015.0117:1010-1033	General Dynamics Land Systems	NYT_ENG_20101015.0117:283-311	0.0420883669968
CS14_ENG_100	gpe:headquarters_in_city	test5	LTW_ENG_20090703.0091:3091-3137	Greenfield Senior Living	LTW_ENG_20090703.0091:3091-3114	0.6164538395
CS14_ENG_100	gpe:headquarters_in_city	test5	LTW_ENG_20090703.0091:3091-3114,LTW_ENG_20090703.0091:3091-3137,LTW_ENG_20090703.0091:3126-3137	Greenfield Senior Living	LTW_ENG_20090703.0091:3091-3114	0.307968917027
CS14_ENG_100	gpe:headquarters_in_city	test5	APW_ENG_20100312.0269:565-677	Inova Fairfax Hospital	APW_ENG_20100312.0269:629-650	0.862538048326
CS14_ENG_100	gpe:headquarters_in_city	test5	APW_ENG_20091110.0090:4970-5118	Nafeesa Sayed	APW_ENG_20091110.0090:5038-5050	0.244040017933
CS14_ENG_100	gpe:headquarters_in_city	test5	eng-NG-31-131705-8427511:2964-3080	Orange Line Metro	eng-NG-31-131705-8427511:3047-3063	0.0837569301816
CS14_ENG_100	gpe:headquarters_in_city	test5	LTW_ENG_20091018.0044:936-1073	Palenque Restaurant	LTW_ENG_20091018.0044:1038-1056	0.47223031896
CS14_ENG_100	gpe:headquarters_in_city	test5	LTW_ENG_20091126.0013:1775-1862	Skyline Sport & Health	LTW_ENG_20091126.0013:1775-1800	0.578577754275
CS14_ENG_100	gpe:headquarters_in_city	test5	eng-NG-31-143110-8752636:2503-2599	St. James	eng-NG-31-143110-8752636:2573-2581	0.190722246989
CS14_ENG_101	org:students	test5	eng-NG-31-142915-10124975:5847-5931	Abu M. Parvez	eng-NG-31-142915-10124975:5286-5298	0.568015297297
CS14_ENG_101	org:students	test5	NYT_ENG_20100718.0022:1209-1271	Gordon	NYT_ENG_20100718.0022:1209-1214	0.39180873159
CS14_ENG_101	org:students	test5	NYT_ENG_20100718.0022:1249-1383	Taylor Gordon	NYT_ENG_20100718.0022:133-145	0.800375863872
CS14_ENG_102	gpe:births_in_city	test5	NYT_ENG_20101006.0145:1709-1843	Robert J. Miller	NYT_ENG_20101006.0145:465-480	0.989258517326
CS14_ENG_103	per:spouse	test5	APW_ENG_20101011.0534:654-663,APW_ENG_20101011.0534:654-719,APW_ENG_20101011.0534:712-719	Adam	APW_ENG_20101011.0534:716-719	0.239745269473
CS14_ENG_103	per:spouse	test5	APW_ENG_20101018.0478:89-238	Maria Callas	APW_ENG_20101018.0478:246-257	0.584909766014
CS14_ENG_103	per:spouse	test5	AFP_ENG_20101011.0041:983-1050,AFP_ENG_20101011.0041:983-985,AFP_ENG_20101011.0041:1015-1050	Richard Bonynge	AFP_ENG_20101011.0041:1036-1050	0.423940053314
CS14_ENG_104	per:top_member_employee_of	test5	XIN_ENG_20090920.0088:4201-4217	Green Building Council	XIN_ENG_20090920.0088:2928-2949	0.329722224765
CS14_ENG_105	gpe:headquarters_in_city	test5	NYT_ENG_20100917.0010:4340-4487	Accufacts Inc.	NYT_ENG_20100917.0010:4407-4420	0.643463449796
CS14_ENG_105	gpe:headquarters_in_city	test5	bolt-eng-DF-199-192769-6680230:873-951	Microsoft	bolt-eng-DF-199-192769-6680230:242-250	0.344923080038
CS14_ENG_105	gpe:headquarters_in_city	test5	eng-NG-31-142895-8748953:1029-1122	Overlake Christian Church	eng-NG-31-142895-8748953:1074-1098	0.439563360874
CS14_ENG_105	gpe:headquarters_in_city	test5	eng-NG-31-129010-9357165:3449-3477	USA	eng-NG-31-129010-9357165:3475-3477	0.128207349909
CS14_ENG_106	gpe:residents_of_city	test5	NYT_ENG_20100907.0040:2460-2467,NYT_ENG_20100907.0040:2460-2481,NYT_ENG_20100907.0040:2478-2481	D.H. Lawrence	NYT_ENG_20100907.0040:1714-1726	0.506468680922
CS14_ENG_106	gpe:residents_of_city	test5	NYT_ENG_20100907.0040:2460-2497	D.H. Lawrence	NYT_ENG_20100907.0040:1714-1726	0.749994416523
CS14_ENG_106	gpe:residents_of_city	test5	APW_ENG_20100529.0624:3951-4027	Dennis Hopper	APW_ENG_20100529.0624:58-70	0.676551841938
CS14_ENG_106	gpe:residents_of_city	test5	APW_ENG_20100529.0624:4000-4015,APW_ENG_20100602.1218:855-870,APW_ENG_20100602.1287:1436-1451	Dennis Hopper	APW_ENG_20100602.1287:64-76	0.676361892272
CS14_ENG_106	gpe:residents_of_city	test5	APW_ENG_20100602.1287:1436-1451,APW_ENG_20100602.1304:1436-1451,APW_ENG_20100603.0057:1435-1450,APW_ENG_20100603.0140:1429-1444	Dennis Hopper	APW_ENG_20100602.1287:64-76	0.721812544315
CS14_ENG_106	gpe:residents_of_city	test5	APW_ENG_20100602.1304:1436-1437,APW_ENG_20100602.1304:1436-1451,APW_ENG_20100602.1304:1448-1451	Dennis Hopper	APW_ENG_20100602.1304:302-314	0.40017265669
CS14_ENG_106	gpe:residents_of_city	test5	eng-NG-31-126060-9088029:878-1027	Diebenkorn	eng-NG-31-126060-9088029:878-887	0.467865439832
CS14_ENG_106	gpe:residents_of_city	test5	bolt-eng-DF-199-192783-6867818:155-266	Donald Rumsfeld	bolt-eng-DF-199-192783-6867818:583-597	0.327620505435
CS14_ENG_106	gpe:residents_of_city	test5	APW_ENG_20100602.1304:1436-1489,APW_ENG_20100603.0057:1435-1488,APW_ENG_20100603.0071:1423-1476,APW_ENG_20100603.0140:1429-1482	Henry Lee Hopper	APW_ENG_20100602.1304:1708-1723	0.453616759922
CS14_ENG_106	gpe:residents_of_city	test5	APW_ENG_20100603.0071:2846-2889,APW_ENG_20100603.0140:2852-2895	Jina Brenneman	APW_ENG_20100603.0140:2836-2849	0.333714612132
CS14_ENG_106	gpe:residents_of_city	test5	NYT_ENG_20090923.0034:4985-5002	Keith Stag	NYT_ENG_20090923.0034:4971-4980	0.303872304513
CS14_ENG_108	per:organizations_founded	test5	AFP_ENG_20100722.0633:1373-1462	Flipboard	AFP_ENG_20100722.0633:1373-1381	0.059197712053
CS14_ENG_108	per:organizations_founded	test5	NYT_ENG_20091018.0084:5542-5632	Google	NYT_ENG_20091018.0084:5627-5632	0.675135397664
CS14_ENG_108	per:organizations_founded	test5	NYT_ENG_20100428.0115:1216-1364,NYT_ENG_20100428.0115:1366-1413	Square	NYT_ENG_20100428.0115:316-321	0.696509408372
CS14_ENG_108	per:organizations_founded	test5	AFP_ENG_20100722.0633:1452-1601	The Chernin Group	AFP_ENG_20100722.0633:1626-1642	0.259373504934
CS14_ENG_108	per:organizations_founded	test5	AFP_ENG_20100414.0115:878-907	Twitter	AFP_ENG_20100414.0115:878-884	0.636178970581
CS14_ENG_108	per:organizations_founded	test5	AFP_ENG_20100722.0633:1571-1577,AFP_ENG_20100722.0633:1571-1600,AFP_ENG_20100722.0633:1590-1600	Twitter	AFP_ENG_20100722.0633:232-238	0.55910566322
CS14_ENG_108	per:organizations_founded	test5	NYT_ENG_20091018.0084:5720-5866	Twitter	NYT_ENG_20091018.0084:5791-5797	0.857561830543
CS14_ENG_109	per:city_of_birth	test5	XIN_ENG_20090623.0280:322-411	Newcastle	XIN_ENG_20090623.0280:350-358	0.640563940423
CS14_ENG_110	per:stateorprovince_of_birth	test5	eng-NG-31-126854-9168347:30509-30614	Manitoba	eng-NG-31-126854-9168347:30563-30570	0.389704321684
CS14_ENG_111	per:children	test5	NYT_ENG_20101227.0151:349-496,NYT_ENG_20101227.0151:498-552	Alana Feld	NYT_ENG_20101227.0151:156-165	0.810741450076
CS14_ENG_111	per:children	test5	WPB_ENG_20100504.0060:4287-4373	Irvin	WPB_ENG_20100504.0060:4359-4363	0.618885041404
CS14_ENG_111	per:children	test5	WPB_ENG_20100504.0060:3993-4017	Nicole Feld	WPB_ENG_20100504.0060:3980-3990	0.844873239943
CS14_ENG_111	per:children	test5	WPB_ENG_20100504.0060:3946-4017	Nicole Feld	WPB_ENG_20100504.0060:3980-3990	0.789461557259
CS14_ENG_112	gpe:residents_of_city	test5	APW_ENG_20091021.1617:365-470	Sean O'Neill	APW_ENG_20091021.1617:395-406	0.444830442514
