CS14_ENG_001	per:holds_shares_in	test7	LTW_ENG_20090603.0052:438-491	Democratic National Committee	LTW_ENG_20090603.0052:438-466	0.274884192408
CS14_ENG_093	gpe:employees_or_members	test7	AFP_ENG_20100327.0214:1989-2016	Nicolas Sarkozy	AFP_ENG_20100327.0214:1989-2003	0.614210402187
CS14_ENG_094	per:spouse	test7	LTW_ENG_20091219.0068:1997-2079	Jennifer Carpenter	LTW_ENG_20091219.0068:1997-2014	0.788235241215
CS14_ENG_095	per:top_member_employee_of	test7	LTW_ENG_20091223.0133:1424-1503	Liberty Media	LTW_ENG_20091223.0133:1462-1474	0.343436086653
CS14_ENG_095	per:top_member_employee_of	test7	NYT_ENG_20091223.0016:1191-1317	Liberty Media	NYT_ENG_20091223.0016:1237-1249	0.649746080461
CS14_ENG_095	per:top_member_employee_of	test7	eng-NG-31-126132-9095687:4688-4816,eng-NG-31-126132-9095687:4696-4698	Liberty Media	eng-NG-31-126132-9095687:4585-4597	0.537747418162
CS14_ENG_095	per:top_member_employee_of	test7	APW_ENG_20090601.0990:2874-2904,APW_ENG_20100318.0999:3260-3270,APW_ENG_20100709.1104:419-444,LTW_ENG_20091223.0133:1462-1490	Liberty Media Corp.	APW_ENG_20100709.1104:426-444	0.740192248093
CS14_ENG_095	per:top_member_employee_of	test7	APW_ENG_20100709.1104:406-416,APW_ENG_20100709.1104:406-444,APW_ENG_20100709.1104:426-444	Liberty Media Corp.	APW_ENG_20100709.1104:426-444	0.332131465099
CS14_ENG_095	per:top_member_employee_of	test7	APW_ENG_20100709.1104:361-509	Liberty Media Corp.	APW_ENG_20100709.1104:426-444	0.589516899096
CS14_ENG_095	per:top_member_employee_of	test7	NYT_ENG_20101122.0108:1722-1805	Liberty Media Corp.	NYT_ENG_20101122.0108:1787-1805	0.532665722128
CS14_ENG_095	per:top_member_employee_of	test7	APW_ENG_20100709.1104:418-535	Starz	APW_ENG_20100709.1104:490-494	0.0569570188884
CS14_ENG_096	per:employee_or_member_of	test7	WPB_ENG_20101230.0010:3944-3961,WPB_ENG_20101230.0010:4018-4044,WPB_ENG_20101230.0010:4027-4044	American	WPB_ENG_20101230.0010:2756-2763	0.115147202033
CS14_ENG_096	per:employee_or_member_of	test7	APW_ENG_20101103.0233:2968-2989	California	APW_ENG_20101103.0233:2980-2989	0.491086706357
CS14_ENG_096	per:employee_or_member_of	test7	APW_ENG_20100221.0803:2982-2996,WPB_ENG_20100315.0088:5356-5374	Democratic	WPB_ENG_20100315.0088:5356-5365	0.622414407959
CS14_ENG_096	per:employee_or_member_of	test7	WPB_ENG_20100713.0059:748-762	Democratic	WPB_ENG_20100713.0059:748-757	0.425289396597
CS14_ENG_096	per:employee_or_member_of	test7	WPB_ENG_20100713.0059:748-757,WPB_ENG_20100713.0059:748-773,WPB_ENG_20100713.0059:748-773	Democratic	WPB_ENG_20100713.0059:748-757	0.536930613917
CS14_ENG_096	per:employee_or_member_of	test7	APW_ENG_20101024.0498:4025-4047,APW_ENG_20101024.0498:4025-4063,APW_ENG_20101024.0498:4025-4063	Democratic Pennsylvania	APW_ENG_20101024.0498:4025-4047	0.303579400397
CS14_ENG_096	per:employee_or_member_of	test7	WPB_ENG_20101031.0023:4587-4595	Midwest	WPB_ENG_20101031.0023:60-66	0.153215882329
CS14_ENG_096	per:employee_or_member_of	test7	AFP_ENG_20101103.0373:3304-3381	MSNBC	AFP_ENG_20101103.0373:3376-3380	0.0301125535316
CS14_ENG_096	per:employee_or_member_of	test7	NYT_ENG_20090714.0073:3024-3050,NYT_ENG_20090714.0073:3024-3061	National Governors Association	NYT_ENG_20090714.0073:2595-2624	0.938648048704
CS14_ENG_096	per:employee_or_member_of	test7	APW_ENG_20100520.0042:2644-2655,APW_ENG_20100520.0042:2644-2671,APW_ENG_20100520.0042:2644-2671	Pennsylvania	APW_ENG_20100520.0042:555-566	0.550427079838
CS14_ENG_096	per:employee_or_member_of	test7	NYT_ENG_20091103.0182:2154-2170,NYT_ENG_20100514.0169:1852-1868,WPB_ENG_20101229.0041:263-279,WPB_ENG_20101230.0010:1571-1591	Pennsylvania	NYT_ENG_20091103.0182:2154-2165	0.817960861126
CS14_ENG_096	per:employee_or_member_of	test7	AFP_ENG_20100208.0018:1288-1422,WPB_ENG_20100114.0049:2679-2758,WPB_ENG_20100817.0046:666-794,eng-NG-31-142688-8721342:432-448	Pennsylvania	WPB_ENG_20100114.0049:2679-2690	0.627051979591
CS14_ENG_096	per:employee_or_member_of	test7	WPB_ENG_20100513.0014:4271-4287,WPB_ENG_20100629.0075:2964-3084,WPB_ENG_20100709.0075:2212-2228,WPB_ENG_20101031.0023:4547-4666	Pennsylvania	WPB_ENG_20100709.0075:2212-2223	0.940783245396
CS14_ENG_096	per:employee_or_member_of	test7	NYT_ENG_20090714.0073:3034-3050,WPB_ENG_20101230.0010:219-235,WPB_ENG_20101230.0032:391-407,bolt-eng-DF-170-181122-8805353:2165-2181	Pennsylvania	WPB_ENG_20101230.0032:391-402	0.805386595405
CS14_ENG_096	per:employee_or_member_of	test7	APW_ENG_20101103.0233:2689-2711,APW_ENG_20101103.0233:2689-2727,APW_ENG_20101103.0233:2689-2727	Pennsylvania Democratic	APW_ENG_20101103.0233:2689-2711	0.782990094797
CS14_ENG_096	per:employee_or_member_of	test7	APW_ENG_20101103.0233:2689-2716,APW_ENG_20101103.0302:2899-2926,APW_ENG_20101103.0344:3461-3488,APW_ENG_20101103.0350:3712-3739	Pennsylvania Democratic	APW_ENG_20101103.0344:3461-3483	0.486539109886
CS14_ENG_096	per:employee_or_member_of	test7	APW_ENG_20101103.0302:2899-2926,APW_ENG_20101103.0344:3461-3488,APW_ENG_20101103.0350:3712-3739	Pennsylvania Democratic	APW_ENG_20101103.0344:3461-3483	0.338494304464
CS14_ENG_096	per:employee_or_member_of	test7	APW_ENG_20101103.0233:2689-2716,APW_ENG_20101103.0302:2899-2926,APW_ENG_20101103.0344:3461-3488,APW_ENG_20101103.0350:3712-3739	Pennsylvania Democratic	APW_ENG_20101103.0344:3461-3483	0.218854054556
CS14_ENG_096	per:employee_or_member_of	test7	WPB_ENG_20101026.0045:4189-4232	Republican Governors Association	WPB_ENG_20101026.0045:6340-6371	0.0283114814783
CS14_ENG_096	per:employee_or_member_of	test7	LTW_ENG_20090629.0034:5579-5713	White House	LTW_ENG_20090629.0034:5634-5644	0.051189604912
CS14_ENG_096	per:employee_or_member_of	test7	WPB_ENG_20101230.0010:4956-5104	White House	WPB_ENG_20101230.0010:5025-5035	0.484322919833
CS14_ENG_096	per:employee_or_member_of	test7	NYT_ENG_20100215.0046:3806-3832	Wisconsin	NYT_ENG_20100215.0046:500-508	0.527889434034
CS14_ENG_097	org:top_members_employees	test7	eng-NG-31-108581-8119685:5200-5322	Barbara Spruce	eng-NG-31-108581-8119685:5267-5280	0.625548114195
CS14_ENG_097	org:top_members_employees	test7	AFP_ENG_20100622.0418:1914-2051	Dr Chris Connolly	AFP_ENG_20100622.0418:1980-1996	0.122283103083
CS14_ENG_097	org:top_members_employees	test7	eng-NG-31-127080-9186428:853-1001	Graham P. Leese	eng-NG-31-127080-9186428:920-934	0.168033054685
CS14_ENG_097	org:top_members_employees	test7	eng-NG-31-108581-8119685:6443-6526	James Houston	eng-NG-31-108581-8119685:6446-6458	0.315716031482
CS14_ENG_097	org:top_members_employees	test7	XIN_ENG_20100401.0243:639-786	Paul Wyatt	XIN_ENG_20100401.0243:708-717	0.1730051131
CS14_ENG_097	org:top_members_employees	test7	XIN_ENG_20100401.0243:633-782	Professor Paul Wyatt	XIN_ENG_20100401.0243:698-717	0.515049314498
CS14_ENG_097	org:top_members_employees	test7	NYT_ENG_20101022.0053:1273-1357	Rami J. Abboud	NYT_ENG_20101022.0053:1257-1270	0.647316751111
CS14_ENG_097	org:top_members_employees	test7	NYT_ENG_20101022.0053:1190-1337	Rami J. Abboud	NYT_ENG_20101022.0053:1257-1270	0.625405458888
CS14_ENG_097	org:top_members_employees	test7	NYT_ENG_20101022.0053:1189-1338	Rami J. Abboud	NYT_ENG_20101022.0053:1257-1270	0.249629385588
CS14_ENG_098	per:other_family	test7	LTW_ENG_20090728.0078:2797-2892	John Cage	LTW_ENG_20090728.0078:2813-2821	0.435766239857
CS14_ENG_099	org:top_members_employees	test7	bolt-eng-DF-200-192448-6196271:1880-1899,bolt-eng-DF-200-192448-6196271:1880-1921,bolt-eng-DF-200-192448-6196271:1913-1921	Chris Huhne	bolt-eng-DF-200-192448-6196271:1867-1877	0.97685453593
CS14_ENG_099	org:top_members_employees	test7	APW_ENG_20100519.0861:1345-1385,APW_ENG_20100519.0861:1345-1391,APW_ENG_20100519.0861:1356-1385,APW_ENG_20100519.0861:1356-1391	David Cameron	APW_ENG_20100519.0861:1497-1509	0.18856364774
CS14_ENG_099	org:top_members_employees	test7	eng-NG-31-138596-9810308:3129-3209	Evan Harris	eng-NG-31-138596-9810308:3174-3184	0.416882456421
CS14_ENG_099	org:top_members_employees	test7	XIN_ENG_20100412.0259:3017-3088	Gordon Brown	XIN_ENG_20100412.0259:254-265	0.223991041874
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100505.0811:563-574	John Major	AFP_ENG_20100505.0811:536-545	0.345253323083
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100417.0575:300-311	Lib Dems	AFP_ENG_20100417.0575:68-75	0.521345658371
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100217.0377:1687-1808,AFP_ENG_20100217.0377:1803-1841,AFP_ENG_20100217.0377:1803-1864,APW_ENG_20091001.0782:2132-2167	Menzies Campbell	AFP_ENG_20100217.0377:1433-1448	0.685370022485
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100217.0377:1803-1841,AFP_ENG_20100217.0377:1803-1864,APW_ENG_20091001.0782:2132-2167	Menzies Campbell	AFP_ENG_20100217.0377:1433-1448	0.859961258143
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100507.0515:180-213	Nick Clegg	AFP_ENG_20100507.0515:204-213	0.469303345191
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100514.0583:1284-1403	Nick Clegg	AFP_ENG_20100514.0583:1325-1334	0.908925439329
CS14_ENG_099	org:top_members_employees	test7	NYT_ENG_20100415.0168:1483-1630	Nick Clegg	NYT_ENG_20100415.0168:1504-1513	0.909603538004
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100505.0811:4456-4522,APW_ENG_20090711.0644:3992-4014,APW_ENG_20100508.0361:476-498,WPB_ENG_20100502.0009:1618-1640	Nick Clegg	WPB_ENG_20100502.0009:1642-1651	0.567800204993
CS14_ENG_099	org:top_members_employees	test7	APW_ENG_20091224.0331:1756-1795,APW_ENG_20091224.0584:2673-2701,APW_ENG_20100123.0501:2874-2907,NYT_ENG_20091224.0102:2922-2946	Sadakazu Tanigaki	APW_ENG_20100123.0501:2855-2871	0.56256150432
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100122.0342:2558-2592	Sergei Mitrokhin	AFP_ENG_20100122.0342:2540-2555	0.629965141171
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100508.0343:2001-2104	Simon Hughes	AFP_ENG_20100508.0343:2025-2036	0.588913936159
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100517.0338:3082-3099,AFP_ENG_20100517.0338:3091-3099,XIN_ENG_20101007.0217:3131-3165	Vince Cable	AFP_ENG_20100517.0338:3101-3111	0.195422602645
CS14_ENG_099	org:top_members_employees	test7	AFP_ENG_20100505.0811:2166-2177	William Hague	AFP_ENG_20100505.0811:603-615	0.194011314201
CS14_ENG_099	org:top_members_employees	test7	APW_ENG_20100712.0453:3282-3297	Yukio Hatoyama	APW_ENG_20100712.0453:3325-3338	0.364837396506
CS14_ENG_100	gpe:headquarters_in_city	test7	APW_ENG_20100607.0545:1277-1383	Altegrity	APW_ENG_20100607.0545:58-66	0.050293388408
CS14_ENG_100	gpe:headquarters_in_city	test7	APW_ENG_20090805.1220:1246-1275,APW_ENG_20100607.0545:1277-1308	Altegrity Inc.	APW_ENG_20100607.0545:282-295	0.591633455522
CS14_ENG_100	gpe:headquarters_in_city	test7	APW_ENG_20100607.0545:1277-1285,APW_ENG_20100607.0545:1277-1308,APW_ENG_20100607.0545:1297-1308	Altegrity Inc.	APW_ENG_20100607.0545:282-295	0.733856183041
CS14_ENG_100	gpe:headquarters_in_city	test7	APW_ENG_20091110.0090:3951-4072	Dar al-Hijrah Islamic Center	APW_ENG_20091110.0090:3979-4006	0.68273526385
CS14_ENG_100	gpe:headquarters_in_city	test7	eng-NG-31-102460-8865657:7099-7244,eng-NG-31-102460-8865657:7246-7266	Dyncorp	eng-NG-31-102460-8865657:7190-7196	0.306661070828
CS14_ENG_100	gpe:headquarters_in_city	test7	LTW_ENG_20090727.0025:1808-1837,eng-NG-31-142512-8714528:5764-5793,eng-NG-31-142512-8714528:13609-13638,eng-NG-31-142512-8714528:17525-17554	Dyncorp	eng-NG-31-142512-8714528:2566-2572	0.5311283092
CS14_ENG_100	gpe:headquarters_in_city	test7	LTW_ENG_20090727.0025:1808-1837,LTW_ENG_20091007.0118:965-1008,WPB_ENG_20100412.0060:288-324,eng-NG-31-102460-8865657:7190-7219	DynCorp International	LTW_ENG_20090727.0025:129-149	0.473597115822
CS14_ENG_100	gpe:headquarters_in_city	test7	WPB_ENG_20100506.0033:2120-2244	DynCorp International Inc.	WPB_ENG_20100506.0033:2182-2207	0.625760493189
CS14_ENG_100	gpe:headquarters_in_city	test7	LTW_ENG_20090703.0091:3026-3142	Greenfield Senior Living	LTW_ENG_20090703.0091:3091-3114	0.794651869219
CS14_ENG_100	gpe:headquarters_in_city	test7	LTW_ENG_20090703.0091:3028-3177	Greenfield Senior Living	LTW_ENG_20090703.0091:3091-3114	0.402042215184
CS14_ENG_100	gpe:headquarters_in_city	test7	LTW_ENG_20090703.0091:3029-3176	Greenfield Senior Living	LTW_ENG_20090703.0091:3091-3114	0.44136158384
CS14_ENG_100	gpe:headquarters_in_city	test7	APW_ENG_20100312.0269:565-677	Inova Fairfax Hospital	APW_ENG_20100312.0269:629-650	0.865391887862
CS14_ENG_100	gpe:headquarters_in_city	test7	APW_ENG_20091110.0090:4970-5118	Nafeesa Sayed	APW_ENG_20091110.0090:5038-5050	0.0949336185475
CS14_ENG_100	gpe:headquarters_in_city	test7	LTW_ENG_20091018.0044:936-1073	Palenque Restaurant	LTW_ENG_20091018.0044:1038-1056	0.712612870203
CS14_ENG_100	gpe:headquarters_in_city	test7	eng-NG-31-143110-8752636:2503-2599	St. James	eng-NG-31-143110-8752636:2573-2581	0.275551479246
CS14_ENG_101	org:students	test7	NYT_ENG_20100718.0022:1326-1367	Kat Wildish	NYT_ENG_20100718.0022:594-604	0.141070589573
CS14_ENG_101	org:students	test7	NYT_ENG_20100718.0022:1249-1383	Taylor Gordon	NYT_ENG_20100718.0022:133-145	0.971940612555
CS14_ENG_102	gpe:births_in_city	test7	NYT_ENG_20100317.0039:1864-1925	Carmen Charles Capalbo	NYT_ENG_20100317.0039:1864-1885	0.529093560731
CS14_ENG_102	gpe:births_in_city	test7	NYT_ENG_20100317.0039:1864-1930	Carmen Charles Capalbo	NYT_ENG_20100317.0039:1864-1885	0.403190735879
CS14_ENG_102	gpe:births_in_city	test7	NYT_ENG_20101006.0145:1709-1843	Robert J. Miller	NYT_ENG_20101006.0145:465-480	0.761057383086
CS14_ENG_103	per:spouse	test7	WPB_ENG_20101011.0027:1234-1378,WPB_ENG_20101011.0027:1380-1417	Richard Bonynge	WPB_ENG_20101011.0027:1273-1287	0.597084380213
CS14_ENG_104	per:top_member_employee_of	test7	XIN_ENG_20090920.0088:4111-4250,XIN_ENG_20090920.0088:4209-4217	Green Building Council	XIN_ENG_20090920.0088:2928-2949	0.548051819302
CS14_ENG_104	per:top_member_employee_of	test7	APW_ENG_20090925.0105:576-670	Pittsburgh	APW_ENG_20090925.0105:58-67	0.865176155797
CS14_ENG_105	gpe:headquarters_in_city	test7	NYT_ENG_20100917.0010:4339-4488	Accufacts Inc.	NYT_ENG_20100917.0010:4407-4420	0.890327222917
CS14_ENG_105	gpe:headquarters_in_city	test7	bolt-eng-DF-199-192769-6680230:873-951	Microsoft	bolt-eng-DF-199-192769-6680230:242-250	0.310379264574
CS14_ENG_105	gpe:headquarters_in_city	test7	eng-NG-31-142895-8748953:1029-1122	Overlake Christian Church	eng-NG-31-142895-8748953:1074-1098	0.317504091821
CS14_ENG_106	gpe:residents_of_city	test7	NYT_ENG_20100907.0040:2460-2467,NYT_ENG_20100907.0040:2460-2481,NYT_ENG_20100907.0040:2478-2481	D.H. Lawrence	NYT_ENG_20100907.0040:1714-1726	0.933678561735
CS14_ENG_106	gpe:residents_of_city	test7	NYT_ENG_20100907.0040:2460-2497	D.H. Lawrence	NYT_ENG_20100907.0040:1714-1726	0.304893831143
CS14_ENG_106	gpe:residents_of_city	test7	APW_ENG_20100529.0624:3951-4027	Dennis Hopper	APW_ENG_20100529.0624:58-70	0.313627982191
CS14_ENG_106	gpe:residents_of_city	test7	APW_ENG_20100602.1218:855-908,APW_ENG_20100602.1287:1436-1489	Dennis Hopper	APW_ENG_20100602.1218:299-311	0.470593228491
CS14_ENG_106	gpe:residents_of_city	test7	APW_ENG_20100529.0624:4000-4015,APW_ENG_20100602.1218:855-870,APW_ENG_20100602.1287:1436-1451	Dennis Hopper	APW_ENG_20100602.1287:64-76	0.606623191891
CS14_ENG_106	gpe:residents_of_city	test7	APW_ENG_20100602.1304:1436-1437,APW_ENG_20100602.1304:1436-1451,APW_ENG_20100602.1304:1448-1451	Dennis Hopper	APW_ENG_20100602.1304:302-314	0.528095218861
CS14_ENG_106	gpe:residents_of_city	test7	bolt-eng-DF-199-192783-6867818:155-266	Donald Rumsfeld	bolt-eng-DF-199-192783-6867818:583-597	0.423406028543
CS14_ENG_106	gpe:residents_of_city	test7	APW_ENG_20100603.0071:2846-2889,APW_ENG_20100603.0140:2852-2895	Jina Brenneman	APW_ENG_20100603.0140:2836-2849	0.327012708585
CS14_ENG_108	per:organizations_founded	test7	AFP_ENG_20100722.0633:1373-1462	Flipboard	AFP_ENG_20100722.0633:1373-1381	0.698637854874
CS14_ENG_108	per:organizations_founded	test7	NYT_ENG_20091018.0084:5542-5632	Google	NYT_ENG_20091018.0084:5627-5632	0.10602324189
CS14_ENG_108	per:organizations_founded	test7	NYT_ENG_20100428.0115:1216-1364,NYT_ENG_20100428.0115:1366-1413	Square	NYT_ENG_20100428.0115:316-321	0.708465354451
CS14_ENG_108	per:organizations_founded	test7	AFP_ENG_20100722.0633:1571-1577,AFP_ENG_20100722.0633:1571-1600,AFP_ENG_20100722.0633:1590-1600	Twitter	AFP_ENG_20100722.0633:232-238	0.620664576644
CS14_ENG_108	per:organizations_founded	test7	AFP_ENG_20100722.0633:1571-1600,APW_ENG_20091016.0118:1606-1623,APW_ENG_20091016.0118:1606-1635,NYT_ENG_20100824.0016:3396-3426	Twitter	APW_ENG_20091016.0118:1606-1612	0.846801672937
CS14_ENG_109	per:city_of_birth	test7	XIN_ENG_20090623.0280:322-378	Newcastle-upon-Tyne	XIN_ENG_20090623.0280:350-368	0.824922956134
CS14_ENG_110	per:stateorprovince_of_birth	test7	eng-NG-31-126854-9168347:30509-30614	Manitoba	eng-NG-31-126854-9168347:30563-30570	0.732469864032
CS14_ENG_111	per:children	test7	NYT_ENG_20101227.0151:8164-8180,WPB_ENG_20100504.0060:4287-4363	Feld Entertainment	NYT_ENG_20101227.0151:7249-7266	0.675931432483
CS14_ENG_111	per:children	test7	WPB_ENG_20100504.0060:4287-4373	Irvin	WPB_ENG_20100504.0060:4359-4363	0.319862447218
CS14_ENG_111	per:children	test7	WPB_ENG_20100504.0060:3993-4017	Nicole Feld	WPB_ENG_20100504.0060:3980-3990	0.914226317986
CS14_ENG_112	gpe:residents_of_city	test7	APW_ENG_20101209.0748:591-732	John du Pont	APW_ENG_20101209.0748:222-233	0.46568889263
CS14_ENG_112	gpe:residents_of_city	test7	APW_ENG_20091021.1617:365-470	Sean O'Neill	APW_ENG_20091021.1617:395-406	0.398925783824
CS14_ENG_113	gpe:residents_of_city	test7	NYT_ENG_20101111.0089:1270-1317	Caitlyn Harlen	NYT_ENG_20101111.0089:1240-1253	0.444918813266
CS14_ENG_113	gpe:residents_of_city	test7	APW_ENG_20090821.0534:2499-2535,APW_ENG_20090821.0534:2514-2535	Ellen Ahn	APW_ENG_20090821.0534:2493-2501	0.118271138695
CS14_ENG_113	gpe:residents_of_city	test7	APW_ENG_20090821.0534:2493-2535,APW_ENG_20090821.0534:2514-2535	Ellen Ahn	APW_ENG_20090821.0534:2493-2501	0.0843041787834
CS14_ENG_113	gpe:residents_of_city	test7	APW_ENG_20090827.0033:580-620	Eric Burciaga	APW_ENG_20090827.0033:608-620	0.423487423743
CS14_ENG_113	gpe:residents_of_city	test7	LTW_ENG_20090825.0126:1872-1968	Fiore	LTW_ENG_20090825.0126:1872-1876	0.272276418457
CS14_ENG_113	gpe:residents_of_city	test7	APW_ENG_20090828.1244:592-625	Frank Nunes	APW_ENG_20090828.1244:615-625	0.644890106529
CS14_ENG_113	gpe:residents_of_city	test7	APW_ENG_20090820.0913:881-965	Jasmine Fiore	APW_ENG_20090820.0913:938-950	0.320885232104
CS14_ENG_113	gpe:residents_of_city	test7	APW_ENG_20090820.0923:627-755	Jenkins	APW_ENG_20090820.0923:627-633	0.512759508687
CS14_ENG_113	gpe:residents_of_city	test7	eng-NG-31-126840-9160272:585-632,eng-NG-31-142692-10074168:583-630	Pat Robertson	eng-NG-31-142692-10074168:692-704	0.521766752223
CS14_ENG_113	gpe:residents_of_city	test7	APW_ENG_20090828.0171:568-602	Roger Powell	APW_ENG_20090828.0171:591-602	0.0966931700042
CS14_ENG_113	gpe:residents_of_city	test7	AFP_ENG_20090819.0062:1175-1254	Ryan Alexander Jenkins	AFP_ENG_20090819.0062:364-385	0.668556501573
CS14_ENG_113	gpe:residents_of_city	test7	eng-NG-31-141955-8675108:1852-1902	S. Drake	eng-NG-31-141955-8675108:552-559	0.336649957526
CS14_ENG_113	gpe:residents_of_city	test7	LTW_ENG_20091225.0070:127-162	Terry Lee Shields	LTW_ENG_20091225.0070:127-143	0.426722495903
CS14_ENG_113	gpe:residents_of_city	test7	LTW_ENG_20091225.0070:127-143,LTW_ENG_20091225.0070:127-162,LTW_ENG_20091225.0070:153-162	Terry Lee Shields	LTW_ENG_20091225.0070:127-143	0.557962957261
CS14_ENG_114	per:siblings	test7	eng-NG-31-141957-8676435:977-1086	Affleck	eng-NG-31-141957-8676435:977-983	0.347292336218
CS14_ENG_114	per:siblings	test7	eng-NG-31-141957-8676435:1003-1086	Ben Affleck	eng-NG-31-141957-8676435:1003-1013	0.380079140268
CS14_ENG_115	org:employees_or_members	test7	eng-NG-31-140124-8659009:1215-1288	Bo Jackson	eng-NG-31-140124-8659009:1203-1212	0.339731566761
CS14_ENG_115	org:employees_or_members	test7	eng-NG-31-140124-8659009:1134-1281	Bo Jackson	eng-NG-31-140124-8659009:1203-1212	0.645671736256
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20091118.0022:3766-3792	Brian Daboll	NYT_ENG_20091118.0022:2774-2785	0.414077411897
CS14_ENG_115	org:employees_or_members	test7	AFP_ENG_20091217.0154:890-924,AFP_ENG_20091217.0154:979-1047,AFP_ENG_20091217.0266:684-719	Bruce Allen	AFP_ENG_20091217.0154:191-201	0.608490664116
CS14_ENG_115	org:employees_or_members	test7	AFP_ENG_20091217.0154:979-1047,AFP_ENG_20091217.0266:684-719,NYT_ENG_20091217.0057:2879-2898,NYT_ENG_20091217.0057:2879-2910	Bruce Allen	AFP_ENG_20091217.0154:191-201	0.944073147618
CS14_ENG_115	org:employees_or_members	test7	AFP_ENG_20091217.0154:890-924,AFP_ENG_20091217.0154:979-1047,AFP_ENG_20091217.0266:684-719	Bruce Allen	AFP_ENG_20091217.0154:191-201	0.808641738248
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20090921.0200:4435-4543	Bruce Allen	NYT_ENG_20090921.0200:4459-4469	0.225470739891
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20100112.0065:1197-1345	Bucco Bruce	NYT_ENG_20100112.0065:1266-1276	0.433552763458
CS14_ENG_115	org:employees_or_members	test7	APW_ENG_20090828.0183:2462-2605	Byron Leftwich	APW_ENG_20090828.0183:2481-2494	0.76758956671
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20100902.0205:127-256	Chidi Ahanotu	NYT_ENG_20100902.0205:176-188	0.773605321294
CS14_ENG_115	org:employees_or_members	test7	eng-NG-31-127209-9206350:315-462	David Boston	eng-NG-31-127209-9206350:383-394	0.731811620689
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20090827.0194:280-422	Dennis Germaine	NYT_ENG_20090827.0194:301-315	0.151716046587
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20090705.0117:1498-1531	Doug Williams	NYT_ENG_20090705.0117:1449-1461	0.787121417502
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20100923.0174:2433-2460	Edward DeBartolo Jr.	NYT_ENG_20100923.0174:2441-2460	0.178176283999
CS14_ENG_115	org:employees_or_members	test7	AFP_ENG_20100117.0141:477-490	Gaines Adams	AFP_ENG_20100117.0141:178-189	0.460022959198
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20091028.0099:2823-2904	Gay Culverhouse	NYT_ENG_20091028.0099:2823-2837	0.699336358443
CS14_ENG_115	org:employees_or_members	test7	AFP_ENG_20101213.0102:199-229,AFP_ENG_20101213.0102:199-240,NYT_ENG_20091009.0081:4122-4149,NYT_ENG_20091009.0081:4122-4160	Geno Hayes	AFP_ENG_20101213.0102:231-240	0.956923193604
CS14_ENG_115	org:employees_or_members	test7	AFP_ENG_20101213.0102:199-229,AFP_ENG_20101213.0102:199-240	Geno Hayes	AFP_ENG_20101213.0102:231-240	0.488928836613
CS14_ENG_115	org:employees_or_members	test7	AFP_ENG_20101213.0102:199-309	Geno Hayes	AFP_ENG_20101213.0102:231-240	0.68734436612
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20100423.0007:148-184,NYT_ENG_20100423.0007:157-184	Gerald McCoy	NYT_ENG_20100423.0007:187-198	0.997956629504
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20101018.0167:390-537	Giuliani	NYT_ENG_20101018.0167:460-467	0.449094068767
CS14_ENG_115	org:employees_or_members	test7	APW_ENG_20101104.0796:881-1028	Glazer	APW_ENG_20101104.0796:952-957	0.614801693817
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20090904.0186:555-626,NYT_ENG_20090904.0186:594-626	Greg Olson	NYT_ENG_20090904.0186:555-564	0.566141737839
CS14_ENG_115	org:employees_or_members	test7	eng-NG-31-140124-8659342:1683-1781	Jeff Garcia	eng-NG-31-140124-8659342:1683-1693	0.370966274663
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20090903.0179:4085-4112	Jeff Jagodzinksi	NYT_ENG_20090903.0179:276-291	0.583495672096
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20091211.0097:1716-1738	Jeremy Trueblood	NYT_ENG_20091211.0097:1740-1755	0.7024714862
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20101128.0160:3576-3620	Joe Flacco	NYT_ENG_20101128.0160:3576-3585	0.219639274316
CS14_ENG_115	org:employees_or_members	test7	NYT_ENG_20100606.0170:2147-2179	JOE GARDI	NYT_ENG_20100606.0170:58-66	0.0537456121685
